jabko_url,jabko_name,jabko_price_uah,mygadget_url,mygadget_name,mygadget_price_uah
https://jabko.ua/product/apple-iphone-17-pro-max-1tb-gray_5zxg,Apple iPhone 17 Pro Max 2TB (Silver),107999,https://mygadget.ua/iphones/iphone-17-pro-max/apple-iphone-17-pro-max-512gb-gray,Apple iPhone 17 Pro Max 2Tb Silver (MFXR4),107989
https://jabko.ua/product/apple-iphone-17-pro-max-2tb-orange,Apple iPhone 17 Pro Max 2TB (Cosmic Orange),101999,https://mygadget.ua/iphones/iphone-17-pro-max/apple-iphone-17-pro-max-1tb-gray,Apple iPhone 17 Pro Max 2Tb Cosmic Orange (MFXT4),101989
https://jabko.ua/product/apple-iphone-17-pro-max-256gb-dark-blue-e-sim,Apple iPhone 17 Pro Max 256GB (Deep Blue) (e-Sim),61999,https://mygadget.ua/iphones/iphone-17-pro-max/apple-iphone-17-pro-max-256gb-deep-blue-mfxj4-e-sim,Apple iPhone 17 Pro Max 256Gb Deep Blue (MFXJ4) e-Sim,61989
https://jabko.ua/product/apple-iphone-17-pro-max-256gb-gray-e-sim,Apple iPhone 17 Pro Max 256GB (Silver) (e-Sim),62199,https://mygadget.ua/iphones/iphone-17-pro-max/apple-iphone-17-pro-max-256gb-silver-mfxg4-e-sim,Apple iPhone 17 Pro Max 256Gb Silver (MFXG4) e-Sim,62189
https://jabko.ua/product/apple-iphone-17-pro-max-256gb-orange-e-sim,Apple iPhone 17 Pro Max 256GB (Cosmic Orange) (e-Sim),61799,https://mygadget.ua/iphones/iphone-17-pro-max/apple-iphone-17-pro-max-256gb-cosmic-orange-mfxh4-e-sim,Apple iPhone 17 Pro Max 256Gb Cosmic Orange (MFXH4) e-Sim,61789
https://jabko.ua/product/apple-iphone-17-pro-max-512gb-dark-blue-e-sim,Apple iPhone 17 Pro Max 512GB (Deep Blue) (e-Sim),72999,https://mygadget.ua/iphones/iphone-17-pro-max/apple-iphone-17-pro-max-512gb-deep-blue-mfxm4-e-sim,Apple iPhone 17 Pro Max 512Gb Deep Blue (MFXM4) e-Sim,72989
https://jabko.ua/product/apple-iphone-17-pro-max-512gb-gray-e-sim,Apple iPhone 17 Pro Max 512GB (Silver) (e-Sim),74999,https://mygadget.ua/iphones/iphone-17-pro-max/apple-iphone-17-pro-max-512gb-silver-mfxk4-e-sim,Apple iPhone 17 Pro Max 512Gb Silver (MFXK4) e-Sim,75589
https://jabko.ua/product/apple-iphone-17-pro-max-512gb-orange-e-sim,Apple iPhone 17 Pro Max 512GB (Cosmic Orange) (e-Sim),71999,https://mygadget.ua/iphones/iphone-17-pro-max/apple-iphone-17-pro-max-512gb-cosmic-orange-mfxl4-e-sim,Apple iPhone 17 Pro Max 512Gb Cosmic Orange (MFXL4) e-Sim,71989
https://jabko.ua/product/apple-iphone-17-pro-max-1tb-dark-blue-e-sim,Apple iPhone 17 Pro Max 1TB (Deep Blue) (e-Sim),81999,https://mygadget.ua/iphones/iphone-17-pro-max/apple-iphone-17-pro-max-1tb-deep-blue-mfxq4-e-sim,Apple iPhone 17 Pro Max 1Tb Deep Blue (MFXQ4) e-Sim,81989
https://jabko.ua/product/apple-iphone-17-pro-max-1tb-gray-e-sim,Apple iPhone 17 Pro Max 1TB (Silver) (e-Sim),84999,https://mygadget.ua/iphones/iphone-17-pro-max/apple-iphone-17-pro-max-1tb-silver-mfxn4-e-sim,Apple iPhone 17 Pro Max 1Tb Silver (MFXN4) e-Sim,84989
https://jabko.ua/product/apple-iphone-17-pro-max-1tb-orange-e-sim,Apple iPhone 17 Pro Max 1TB (Cosmic Orange) (e-Sim),81499,https://mygadget.ua/iphones/iphone-17-pro-max/apple-iphone-17-pro-max-1tb-cosmic-orange-mfxp4-e-sim,Apple iPhone 17 Pro Max 1Tb Cosmic Orange (MFXP4) e-Sim,81489
https://jabko.ua/product/apple-iphone-17-pro-max-2tb-dark-blue-e-sim,Apple iPhone 17 Pro Max 2TB (Deep Blue) (e-Sim),95999,https://mygadget.ua/iphones/iphone-17-pro-max/apple-iphone-17-pro-max-2tb-deep-blue-mfxu4-e-sim,Apple iPhone 17 Pro Max 2Tb Deep Blue (MFXU4) e-Sim,95989
https://jabko.ua/product/apple-iphone-17-pro-max-2tb-gray-e-sim,Apple iPhone 17 Pro Max 2TB (Silver) (e-Sim),99999,https://mygadget.ua/iphones/iphone-17-pro-max/apple-iphone-17-pro-max-2tb-silver-mfxr4-e-sim,Apple iPhone 17 Pro Max 2Tb Silver (MFXR4) e-Sim,99989
https://jabko.ua/product/apple-iphone-17-pro-max-2tb-orange-e-sim,Apple iPhone 17 Pro Max 2TB (Cosmic Orange) (e-Sim),89999,https://mygadget.ua/iphones/iphone-17-pro-max/apple-iphone-17-pro-max-2tb-cosmic-orange-mfxt4-e-sim,Apple iPhone 17 Pro Max 2Tb Cosmic Orange (MFXT4) e-Sim,89989
